freq,B,C,D-1,D-2
3536.809,89.0882,92.4196,90.2835,90.9139
3537.773,89.0872,92.4185,90.2705,90.9003
3538.737,89.0859,92.4169,90.2501,90.8788
3539.701,89.084,92.4144,90.2202,90.8471
3540.666,89.0816,92.411,90.1798,90.805
3541.63,89.0787,92.4065,90.1311,90.7548
3542.594,89.0757,92.401,90.0788,90.7021
3543.558,89.0729,92.3948,90.0301,90.654
3544.522,89.0707,92.3884,89.9924,90.618
3545.487,89.0691,92.3822,89.9702,90.5982
3546.451,89.0681,92.3768,89.964,90.5946
3547.415,89.0673,92.3724,89.9696,90.6024
3548.379,89.0662,92.369,89.981,90.6155
3549.344,89.0645,92.3666,89.9932,90.6286
3550.308,89.0622,92.3647,90.0039,90.6398
3551.272,89.0592,92.363,90.0138,90.6498
3552.236,89.056,92.3612,90.0247,90.6608
3553.2,89.0528,92.3592,90.0377,90.6738
3554.165,89.0498,92.357,90.0513,90.6875
3555.129,89.047,92.3547,90.0615,90.6976
3556.093,89.0443,92.3525,90.0628,90.6986
3557.057,89.0415,92.3505,90.0502,90.6851
3558.022,89.0383,92.3486,90.021,90.6544
3558.986,89.0347,92.3464,89.9754,90.6065
3559.95,89.0308,92.3435,89.9161,90.5444
3560.914,89.0266,92.3392,89.8471,90.4723
3561.879,89.0223,92.3329,89.7733,90.3957
3562.843,89.018,92.3242,89.7006,90.3214
3563.807,89.0139,92.3134,89.6373,90.2586
3564.771,89.0103,92.301,89.5952,90.2194
3565.736,89.0072,92.2886,89.5865,90.2158
3566.7,89.005,92.2779,89.6178,90.2536
3567.664,89.0035,92.2706,89.6835,90.3256
3568.628,89.0023,92.2672,89.7655,90.4126
3569.593,89.0011,92.2675,89.8418,90.4917
3570.557,88.9993,92.2702,89.8959,90.5464
3571.521,88.9966,92.274,89.9222,90.5715
3572.485,88.993,92.2775,89.9246,90.5717
3573.449,88.9887,92.2798,89.9117,90.5564
3574.414,88.9841,92.2803,89.8923,90.535
3575.378,88.9797,92.2789,89.8732,90.5147
3576.342,88.9756,92.2759,89.8575,90.4987
3577.306,88.9718,92.2722,89.8451,90.4865
3578.271,88.9681,92.2684,89.8334,90.475
3579.235,88.964,92.2649,89.819,90.4601
3580.199,88.9591,92.2617,89.7995,90.4395
3581.163,88.9535,92.2583,89.775,90.4131
3582.127,88.9472,92.2538,89.747,90.3833
3583.092,88.941,92.2474,89.7184,90.3539
3584.056,88.9353,92.2386,89.6923,90.3289
3585.02,88.9306,92.2276,89.6723,90.3127
3585.984,88.9272,92.2156,89.6619,90.3088
3586.949,88.9246,92.2041,89.6615,90.3167
3587.913,88.9225,92.1947,89.6666,90.3303
3588.877,88.92,92.1883,89.6683,90.3393
3589.841,88.9169,92.1846,89.658,90.3343
3590.806,88.9131,92.1828,89.6315,90.3111
3591.77,88.9086,92.1815,89.5904,90.2716
3592.734,88.9038,92.1797,89.5399,90.2218
3593.698,88.8989,92.1768,89.4861,90.1686
3594.663,88.8941,92.1727,89.435,90.1184
3595.627,88.8894,92.168,89.3917,90.0765
3596.591,88.885,92.1632,89.3603,90.0467
3597.555,88.881,92.1591,89.3433,90.0313
3598.52,88.8775,92.1561,89.3413,90.03
3599.484,88.8742,92.1544,89.3523,90.0405
3600.448,88.8712,92.1538,89.373,90.0591
3601.412,88.8679,92.1542,89.3991,90.0817
3602.376,88.8641,92.1551,89.4271,90.1049
3603.341,88.8597,92.1558,89.4539,90.1261
3604.305,88.8548,92.1558,89.4775,90.1437
3605.269,88.8497,92.1545,89.4962,90.1565
3606.233,88.8449,92.1516,89.5084,90.1632
3607.198,88.8407,92.1468,89.5119,90.1621
3608.162,88.8373,92.1407,89.5042,90.1509
3609.126,88.8347,92.1339,89.4827,90.1271
3610.09,88.8321,92.1276,89.4458,90.0889
3611.054,88.8291,92.1222,89.3939,90.0363
3612.019,88.8253,92.118,89.3309,89.9732
3612.983,88.8207,92.1143,89.2648,89.9073
3613.947,88.8157,92.1102,89.2061,89.8497
3614.911,88.811,92.1047,89.1653,89.8113
3615.876,88.8071,92.0974,89.1502,89.8002
3616.84,88.8042,92.089,89.1626,89.8186
3617.804,88.8022,92.0806,89.1973,89.8609
3618.768,88.8006,92.074,89.2426,89.914
3619.733,88.7987,92.0705,89.2839,89.9623
3620.697,88.7958,92.0702,89.3116,89.9948
3621.661,88.7917,92.072,89.3256,90.0109
3622.625,88.7865,92.0744,89.3345,90.0191
3623.59,88.7805,92.0753,89.3491,90.0309
3624.554,88.7741,92.0731,89.375,90.053
3625.518,88.768,92.0666,89.4098,90.0846
3626.482,88.7628,92.0556,89.4459,90.1198
3627.447,88.7593,92.0416,89.4769,90.1533
3628.411,88.7576,92.0273,89.5021,90.1836
3629.375,88.7577,92.0163,89.5221,90.2097
3630.339,88.7584,92.0108,89.533,90.2249
3631.303,88.7589,92.0113,89.5273,90.2202
3632.268,88.7583,92.0164,89.5015,90.192
3633.232,88.7563,92.0237,89.4615,90.1467
3634.196,88.7531,92.0313,89.4181,90.0964
3635.16,88.749,92.0377,89.3813,90.0519
3636.125,88.7446,92.0422,89.355,90.0182
3637.089,88.7401,92.0447,89.3376,89.9938
3638.053,88.7357,92.0456,89.3237,89.9733
3639.017,88.731,92.0454,89.3082,89.9512
3639.981,88.7259,92.0446,89.2887,89.9243
3640.946,88.7198,92.0433,89.2663,89.8931
3641.91,88.7125,92.0409,89.2437,89.8605
3642.874,88.7042,92.0363,89.2226,89.8286
3643.838,88.6953,92.0281,89.2006,89.796
3644.803,88.6866,92.0147,89.1717,89.7587
3645.767,88.6793,91.9953,89.1321,89.7151
3646.731,88.6743,91.9705,89.0889,89.6739
3647.695,88.6722,91.9436,89.0645,89.6577
3648.66,88.6726,91.9199,89.0848,89.69
3649.624,88.6742,91.9044,89.1559,89.7729
3650.588,88.6753,91.899,89.2542,89.8797
3651.552,88.6751,91.9023,89.3444,89.9741
3652.517,88.6735,91.9107,89.4046,90.0346
3653.481,88.6709,91.9207,89.4331,90.061
3654.445,88.668,91.93,89.4406,90.0655
3655.409,88.6651,91.9374,89.4388,90.0611
3656.374,88.6624,91.943,89.4344,90.0549
3657.338,88.6601,91.9475,89.4279,90.0478
3658.302,88.6578,91.9517,89.4167,90.0366
3659.266,88.6554,91.9563,89.3985,90.0184
3660.23,88.6526,91.9613,89.374,89.9928
3661.195,88.6493,91.9662,89.3476,89.9638
3662.159,88.6452,91.9701,89.3251,89.937
3663.123,88.6403,91.9721,89.3112,89.9172
3664.087,88.6345,91.9712,89.306,89.9054
3665.052,88.6278,91.9668,89.305,89.898
3666.016,88.6206,91.9586,89.301,89.8888
3666.98,88.613,91.9467,89.2874,89.8722
3667.944,88.6055,91.9318,89.262,89.8465
3668.908,88.5986,91.9147,89.2278,89.8146
3669.873,88.5926,91.8966,89.191,89.7824
3670.837,88.5876,91.8785,89.1576,89.7552
3671.801,88.5836,91.8611,89.1313,89.7363
3672.765,88.5806,91.845,89.1141,89.7274
3673.73,88.5786,91.8312,89.1077,89.7298
3674.694,88.5779,91.8205,89.1133,89.7446
3675.658,88.5782,91.814,89.1293,89.7695
3676.622,88.5789,91.8125,89.1485,89.7961
3677.587,88.5794,91.8158,89.1597,89.8124
3678.551,88.5789,91.823,89.1536,89.8087
3679.515,88.5766,91.8325,89.1292,89.7839
3680.479,88.5726,91.8426,89.0942,89.7459
3681.444,88.5669,91.8515,89.0611,89.7074
3682.408,88.5599,91.8577,89.0406,89.68
3683.372,88.5523,91.8598,89.0371,89.6691
3684.336,88.5445,91.8566,89.0463,89.6713
3685.301,88.537,91.8476,89.0564,89.6768
3686.265,88.5304,91.8329,89.0546,89.6744
3687.229,88.525,91.8144,89.035,89.6592
3688.193,88.5212,91.7951,89.004,89.638
3689.157,88.5191,91.7792,88.9768,89.6239
3690.122,88.5183,91.7701,88.9639,89.6248
3691.086,88.5185,91.769,88.963,89.6358
3692.05,88.5189,91.7746,88.9631,89.6443
3693.014,88.5191,91.7842,88.9554,89.6412
3693.979,88.5185,91.7949,88.9392,89.6263
3694.943,88.5169,91.8046,88.9196,89.6056
3695.907,88.5144,91.8115,88.9028,89.5862
3696.871,88.5111,91.8148,88.892,89.5724
3697.835,88.5076,91.814,88.8868,89.5645
3698.8,88.5043,91.8096,88.8848,89.5611
3699.764,88.5017,91.8026,88.883,89.5592
3700.728,88.4998,91.7946,88.8788,89.556
3701.692,88.4983,91.7875,88.8698,89.5481
3702.657,88.4967,91.7823,88.8537,89.532
3703.621,88.4942,91.7792,88.8296,89.506
3704.585,88.4906,91.7773,88.7989,89.471
3705.549,88.4857,91.7749,88.7651,89.431
3706.514,88.48,91.7702,88.7319,89.3906
3707.478,88.4739,91.7616,88.7027,89.3545
3708.442,88.468,91.749,88.6818,89.3285
3709.406,88.4628,91.7339,88.6764,89.3206
3710.371,88.4586,91.7194,88.6943,89.3383
3711.335,88.4551,91.7093,88.7355,89.3805
3712.299,88.4521,91.706,88.7859,89.4313
3713.263,88.4491,91.7094,88.8226,89.467
3714.228,88.4458,91.7171,88.8285,89.4709
3715.192,88.4422,91.726,88.8008,89.441
3716.156,88.4383,91.7332,88.7483,89.3869
3717.12,88.4341,91.737,88.6825,89.3211
3718.084,88.4296,91.7362,88.6119,89.2527
3719.049,88.4248,91.7309,88.541,89.1863
3720.013,88.4198,91.7218,88.4725,89.1244
3720.977,88.4148,91.71,88.4104,89.0708
3721.941,88.4099,91.6974,88.3613,89.0313
3722.906,88.4053,91.6857,88.3315,89.0111
3723.87,88.4009,91.6762,88.324,89.0119
3724.834,88.3963,91.6698,88.3353,89.0297
3725.798,88.391,91.6664,88.3578,89.0557
3726.762,88.3846,91.6655,88.3824,89.0805
3727.727,88.377,91.6658,88.402,89.097
3728.691,88.368,91.6653,88.4125,89.1014
3729.655,88.3584,91.6623,88.4104,89.0916
3730.619,88.3487,91.6547,88.3915,89.065
3731.584,88.3399,91.6413,88.3518,89.0197
3732.548,88.3332,91.6229,88.2932,88.9595
3733.512,88.3294,91.6022,88.2295,88.8984
3734.476,88.3288,91.5845,88.1825,88.8562
3735.441,88.3307,91.5745,88.1678,88.8451
3736.405,88.3334,91.5744,88.1852,88.8617
3737.369,88.3357,91.5825,88.2258,88.896
3738.333,88.3366,91.595,88.2863,88.9453
3739.298,88.3357,91.6077,88.3703,89.0149
3740.262,88.3331,91.6175,88.4805,89.1097
3741.226,88.329,91.6222,88.6097,89.2243
3742.19,88.3236,91.6208,88.7382,89.3409
3743.155,88.3171,91.6134,88.8403,89.4347
3744.119,88.3103,91.6015,88.8939,89.484
3745.083,88.3038,91.5868,88.8909,89.4798
3746.047,88.2982,91.5714,88.8402,89.43
3747.011,88.2942,91.5567,88.7641,89.3557
3747.976,88.2919,91.5437,88.6898,89.2837
3748.94,88.2914,91.5335,88.6397,89.2361
3749.904,88.2924,91.5273,88.6229,89.2223
3750.868,88.2941,91.5262,88.6316,89.2334
3751.833,88.2959,91.5304,88.6442,89.2472
3752.797,88.2971,91.539,88.6383,89.2404
3753.761,88.2974,91.5501,88.6033,89.2026
3754.725,88.2967,91.5617,88.5459,89.1408
3755.689,88.2952,91.572,88.4842,89.0739
3756.654,88.2931,91.5801,88.4369,89.0217
3757.618,88.2909,91.5858,88.4157,88.9965
3758.582,88.2886,91.5896,88.4214,88.9996
3759.546,88.2862,91.5927,88.4457,89.0223
3760.511,88.2837,91.5958,88.4755,89.0508
3761.475,88.2809,91.5992,88.4993,89.0728
3762.439,88.2774,91.6024,88.5121,89.0827
3763.404,88.2732,91.6046,88.5156,89.0823
3764.368,88.2683,91.6045,88.5155,89.0781
3765.332,88.263,91.6016,88.518,89.0774
3766.296,88.2578,91.5957,88.5273,89.0852
3767.26,88.2531,91.5879,88.545,89.1037
3768.225,88.2494,91.5801,88.5698,89.1313
3769.189,88.2466,91.5741,88.5976,89.1625
3770.153,88.2442,91.5712,88.6218,89.1893
3771.117,88.2417,91.5715,88.6369,89.2053
3772.082,88.2387,91.5741,88.6406,89.208
3773.046,88.235,91.5774,88.6344,89.1992
3774.01,88.2307,91.5802,88.6207,89.1822
3774.974,88.2261,91.5813,88.6012,89.1594
3775.938,88.2217,91.5803,88.5765,89.1321
3776.903,88.2178,91.5772,88.5473,89.1017
3777.867,88.2146,91.5728,88.5158,89.0704
3778.831,88.2118,91.5677,88.4854,89.0413
3779.795,88.2094,91.5629,88.4591,89.0172
3780.76,88.207,91.559,88.4387,88.9993
3781.724,88.2043,91.5561,88.4241,88.987
3782.688,88.2014,91.5541,88.4144,88.9789
3783.652,88.1983,91.5528,88.4092,88.9747
3784.617,88.1952,91.5518,88.4096,88.9751
3785.581,88.1919,91.5509,88.4176,88.982
3786.545,88.1885,91.5498,88.434,88.9963
3787.509,88.1847,91.5484,88.4571,89.0167
3788.474,88.1806,91.5467,88.4817,89.0382
3789.438,88.176,91.5446,88.5007,89.0537
3790.402,88.1711,91.542,88.5064,89.0558
3791.366,88.1661,91.5387,88.4946,89.0403
3792.331,88.161,91.5345,88.4652,89.007
3793.295,88.156,91.5293,88.4224,88.9602
3794.259,88.1511,91.5228,88.3724,88.9065
3795.223,88.1462,91.5148,88.3216,88.8527
3796.188,88.1413,91.5053,88.2744,88.8039
3797.152,88.1366,91.4943,88.2339,88.7637
3798.116,88.1323,91.4824,88.2028,88.7349
3799.08,88.1287,91.4701,88.1841,88.7203
3800.044,88.1258,91.4582,88.1811,88.7224
3801.009,88.1238,91.4473,88.196,88.7426
3801.973,88.1222,91.4379,88.229,88.7803
3802.937,88.1208,91.4306,88.2773,88.8326
3803.901,88.1194,91.4256,88.3349,88.8933
3804.865,88.1178,91.4234,88.3929,88.9534
3805.83,88.1158,91.4241,88.4409,89.0026
3806.794,88.1134,91.4274,88.4711,89.0324
3807.758,88.1106,91.4327,88.4804,89.0398
3808.722,88.1071,91.439,88.4727,89.0283
3809.687,88.1029,91.4451,88.4559,89.0061
3810.651,88.098,91.4499,88.4382,88.9817
3811.615,88.0925,91.4524,88.4238,88.9599
3812.579,88.0866,91.4516,88.4111,88.9398
3813.544,88.0807,91.4469,88.393,88.9153
3814.508,88.0751,91.438,88.3617,88.8795
3815.472,88.0701,91.4252,88.3126,88.8285
3816.436,88.0658,91.4092,88.2486,88.7655
3817.401,88.0621,91.3915,88.18,88.7005
3818.365,88.0589,91.3741,88.1207,88.6467
3819.329,88.0561,91.3592,88.0814,88.6141
3820.293,88.0535,91.3484,88.0642,88.6036
3821.258,88.0512,91.3428,88.062,88.607
3822.222,88.0491,91.3422,88.0631,88.6116
3823.186,88.0471,91.3454,88.058,88.608
3824.15,88.0448,91.3511,88.0447,88.5938
3825.115,88.0419,91.3578,88.0274,88.5738
3826.079,88.0382,91.3642,88.0132,88.5554
3827.043,88.0335,91.3693,88.0075,88.5448
3828.007,88.028,91.3726,88.012,88.5443
3828.971,88.022,91.3739,88.0243,88.552
3829.936,88.0158,91.373,88.0402,88.5636
3830.9,88.0096,91.3702,88.0546,88.5743
3831.864,88.0036,91.3653,88.0634,88.5798
3832.828,87.9975,91.3582,88.0627,88.5767
3833.792,87.9914,91.3488,88.0491,88.5616
3834.757,87.9854,91.3368,88.0197,88.5327
3835.721,87.9798,91.3229,87.9755,88.4913
3836.685,87.9753,91.3078,87.9234,88.4445
3837.649,87.9726,91.2935,87.8762,88.4043
3838.614,87.9719,91.2821,87.8473,88.3829
3839.578,87.9729,91.2751,87.844,88.3857
3840.542,87.9746,91.2735,87.8629,88.4082
3841.506,87.9762,91.2767,87.8926,88.4389
3842.471,87.9768,91.2838,87.9202,88.4648
3843.435,87.9759,91.2934,87.937,88.4777
3844.399,87.9734,91.3039,87.9425,88.4775
3845.363,87.9693,91.3141,87.9448,88.4723
3846.328,87.9639,91.3223,87.9574,88.4759
3847.292,87.9573,91.3272,87.9941,88.5024
3848.256,87.9498,91.3268,88.0622,88.5601
3849.22,87.9421,91.3194,88.1578,88.6472
3850.185,87.9349,91.3035,88.2662,88.7515
3851.149,87.9294,91.2792,88.3692,88.8578
3852.113,87.927,91.2501,88.4562,88.9563
3853.077,87.928,91.2232,88.5244,89.0415
3854.042,87.9311,91.2059,88.562,89.0959
3855.006,87.934,91.2019,88.5445,89.0894
3855.97,87.9347,91.209,88.456,89.0045
3856.934,87.9327,91.2221,88.3103,88.8562
3857.898,87.9281,91.2364,88.1431,88.6824
3858.863,87.9219,91.2482,87.9901,88.5211
3859.827,87.9152,91.2555,87.8732,88.3959
3860.791,87.9088,91.2576,87.7971,88.3133
3861.755,87.9033,91.2548,87.7559,88.2678
3862.719,87.8989,91.2484,87.7395,88.2496
3863.684,87.8951,91.24,87.7394,88.2493
3864.648,87.8912,91.2311,87.7499,88.26
3865.612,87.8869,91.2226,87.7667,88.277
3866.576,87.8819,91.2144,87.7857,88.296
3867.541,87.8767,91.2063,87.8027,88.3131
3868.505,87.872,91.198,87.8139,88.3256
3869.469,87.8685,91.1902,87.8179,88.3321
3870.433,87.8662,91.184,87.8162,88.3337
3871.398,87.8648,91.1808,87.8118,88.3324
3872.362,87.8634,91.1813,87.8079,88.3301
3873.326,87.8615,91.1853,87.8065,88.3281
3874.29,87.8587,91.1916,87.8085,88.3269
3875.255,87.8551,91.1987,87.8128,88.3264
3876.219,87.8512,91.205,87.8169,88.3245
3877.183,87.8475,91.2091,87.8165,88.3184
3878.147,87.8443,91.2103,87.8087,88.3059
3879.112,87.8416,91.2083,87.7937,88.2882
3880.076,87.8392,91.2036,87.7774,88.2714
3881.04,87.8368,91.1969,87.769,88.2645
3882.004,87.834,91.1894,87.7775,88.2757
3882.969,87.8309,91.1823,87.8059,88.307
3883.933,87.8275,91.1764,87.8483,88.3517
3884.897,87.8239,91.1718,87.8921,88.3966
3885.861,87.8204,91.1685,87.9236,88.428
3886.825,87.8171,91.1661,87.9336,88.437
3887.79,87.8139,91.1641,87.9207,88.4228
3888.754,87.8108,91.1623,87.8899,88.3912
3889.718,87.8078,91.1605,87.8502,88.3512
3890.682,87.8048,91.1591,87.8101,88.3114
3891.646,87.8017,91.1582,87.7753,88.2769
3892.611,87.7983,91.1582,87.7478,88.2489
3893.575,87.7943,91.159,87.727,88.2262
3894.539,87.7894,91.16,87.7124,88.2077
3895.503,87.7834,91.1602,87.7035,88.1934
3896.468,87.7765,91.1585,87.6997,88.1832
3897.432,87.7692,91.1536,87.6985,88.1762
3898.396,87.7623,91.1447,87.6955,88.1695
3899.36,87.7566,91.1315,87.6876,88.1617
3900.325,87.7528,91.1154,87.6768,88.1552
3901.289,87.751,91.099,87.6709,88.157
3902.253,87.7508,91.0855,87.6781,88.1733
3903.217,87.7511,91.0773,87.7007,88.2039
3904.182,87.7508,91.0753,87.7326,88.2408
3905.146,87.7494,91.0786,87.7641,88.274
3906.11,87.747,91.0854,87.7878,88.2964
3907.074,87.744,91.0935,87.8004,88.3058
3908.039,87.7406,91.1014,87.8021,88.3031
3909.003,87.737,91.1081,87.7947,88.2905
3909.967,87.7333,91.1129,87.7805,88.271
3910.931,87.7295,91.1155,87.7623,88.2475
3911.896,87.7255,91.1156,87.7427,88.223
3912.86,87.7214,91.1131,87.7236,88.1999
3913.824,87.7176,91.1083,87.7061,88.1796
3914.788,87.7144,91.1016,87.69,88.1624
3915.752,87.7118,91.0937,87.6744,88.1472
3916.717,87.7099,91.0855,87.6575,88.1319
3917.681,87.7083,91.0782,87.6375,88.1142
3918.645,87.7064,91.0722,87.6132,88.0919
3919.609,87.704,91.0677,87.5846,88.0648
3920.573,87.701,91.0643,87.5538,88.0347
3921.538,87.6976,91.0616,87.5238,88.0049
3922.502,87.6941,91.0592,87.4973,87.9784
3923.466,87.6908,91.0569,87.4757,87.9565
3924.43,87.6877,91.0549,87.4585,87.939
3925.395,87.6847,91.0531,87.4443,87.9242
3926.359,87.6817,91.0518,87.4317,87.9111
3927.323,87.6785,91.0506,87.421,87.8998
3928.287,87.6753,91.0491,87.4139,87.8921
3929.252,87.6722,91.047,87.4128,87.8911
3930.216,87.6696,91.0441,87.4205,87.8996
3931.18,87.6675,91.0406,87.4377,87.9183
3932.144,87.6656,91.0371,87.4627,87.945
3933.109,87.6635,91.0345,87.4907,87.9742
3934.073,87.6607,91.0331,87.5157,87.9993
3935.037,87.6569,91.0331,87.5327,88.0149
3936.001,87.6523,91.0338,87.5393,88.0187
3936.966,87.6471,91.0344,87.5356,88.0115
3937.93,87.6421,91.0341,87.5235,87.9958
3938.894,87.6375,91.0323,87.5051,87.9744
3939.858,87.6335,91.0288,87.4823,87.95
3940.823,87.6302,91.0241,87.4576,87.925
3941.787,87.6272,91.0189,87.4331,87.9014
3942.751,87.6241,91.0138,87.4109,87.8806
3943.715,87.6208,91.0091,87.392,87.8633
3944.679,87.6175,91.005,87.3768,87.8493
3945.644,87.6144,91.0012,87.3651,87.8386
3946.608,87.6117,90.9974,87.3569,87.8311
3947.572,87.6097,90.9936,87.3524,87.8274
3948.536,87.6081,90.9898,87.3525,87.8282
3949.5,87.6066,90.9865,87.3577,87.8339
3950.465,87.6047,90.984,87.3677,87.844
3951.429,87.6023,90.9824,87.3812,87.857
3952.393,87.5993,90.9816,87.3957,87.8706
3953.357,87.5961,90.9812,87.4084,87.8818
3954.322,87.5927,90.9807,87.4169,87.8885
3955.286,87.5893,90.9795,87.4195,87.8895
3956.25,87.5859,90.9776,87.4165,87.8849
3957.214,87.5823,90.9749,87.4094,87.8768
3958.179,87.5786,90.9716,87.4011,87.8677
3959.143,87.5746,90.9678,87.3944,87.8605
3960.107,87.5706,90.9638,87.3913,87.8571
3961.071,87.5667,90.9597,87.3923,87.8576
3962.036,87.5632,90.9557,87.396,87.8608
3963,87.5599,90.9519,87.4003,87.8643
3963.964,87.5568,90.9483,87.4028,87.866
3964.928,87.5536,90.9451,87.4019,87.8641
3965.893,87.55,90.9421,87.3969,87.8581
3966.857,87.5461,90.9393,87.3883,87.8483
3967.821,87.5421,90.9363,87.3769,87.8359
3968.785,87.5381,90.933,87.3636,87.8217
3969.75,87.5345,90.9291,87.3493,87.8069
3970.714,87.5312,90.9248,87.3351,87.7927
3971.678,87.5281,90.9202,87.3222,87.78
3972.642,87.5249,90.9158,87.312,87.7702
3973.606,87.5216,90.9116,87.3056,87.7641
3974.571,87.518,90.908,87.3036,87.7621
3975.535,87.5144,90.9047,87.3053,87.7634
3976.499,87.511,90.9016,87.3093,87.7667
3977.463,87.5081,90.8985,87.3137,87.7702
3978.427,87.5056,90.8951,87.3166,87.7722
3979.392,87.5032,90.8915,87.3171,87.7719
3980.356,87.5008,90.8879,87.3151,87.7695
3981.32,87.4978,90.8843,87.3116,87.7657
3982.284,87.4943,90.8806,87.3076,87.7616
3983.249,87.4905,90.877,87.3037,87.7576
3984.213,87.4865,90.8732,87.2996,87.7533
3985.177,87.4826,90.8691,87.2944,87.7477
3986.141,87.4789,90.8648,87.2871,87.74
3987.106,87.4755,90.8602,87.2771,87.7294
3988.07,87.4721,90.8557,87.265,87.7165
3989.034,87.4686,90.8514,87.252,87.7027
3989.998,87.4649,90.8474,87.24,87.6899
3990.963,87.4612,90.8437,87.2303,87.6795
3991.927,87.4577,90.8403,87.2236,87.6723
3992.891,87.4545,90.8369,87.2196,87.6679
3993.855,87.4516,90.8337,87.2174,87.6654
3994.82,87.4487,90.8305,87.2159,87.6636
3995.784,87.4456,90.8275,87.2144,87.6616
3996.748,87.4421,90.8246,87.2126,87.6591
3997.712,87.438,90.8219,87.2104,87.656
3998.677,87.4337,90.8192,87.2078,87.6523
3999.641,87.4294,90.8164,87.2073,87.6504
