freq,B2-1,B2-2,C
3533.916,92.0038,94.2093,92.4219
3534.88,92.3106,94.4016,92.4212
3535.844,92.582,94.5706,92.4204
3536.809,92.8208,94.7183,92.4196
3537.773,93.029,94.8463,92.4185
3538.737,93.2083,94.9558,92.4169
3539.701,93.361,95.0485,92.4144
3540.666,93.4901,95.1265,92.411
3541.63,93.6002,95.1926,92.4065
3542.594,93.6966,95.2502,92.401
3543.558,93.785,95.3027,92.3948
3544.522,93.8704,95.3531,92.3884
3545.487,93.9555,95.403,92.3822
3546.451,94.0405,95.4527,92.3768
3547.415,94.123,95.5007,92.3724
3548.379,94.2002,95.5454,92.369
3549.344,94.2698,95.5853,92.3666
3550.308,94.3318,95.6205,92.3647
3551.272,94.3875,95.6516,92.363
3552.236,94.4393,95.68,92.3612
3553.2,94.4886,95.7067,92.3592
3554.165,94.5354,95.7317,92.357
3555.129,94.5778,95.754,92.3547
3556.093,94.6131,95.772,92.3525
3557.057,94.6383,95.7842,92.3505
3558.022,94.652,95.7897,92.3486
3558.986,94.6545,95.7887,92.3464
3559.95,94.6476,95.7823,92.3435
3560.914,94.6343,95.7722,92.3392
3561.879,94.6177,95.7604,92.3329
3562.843,94.602,95.7493,92.3242
3563.807,94.5924,95.742,92.3134
3564.771,94.5953,95.7422,92.301
3565.736,94.6172,95.7537,92.2886
3566.7,94.661,95.778,92.2779
3567.664,94.7231,95.8129,92.2706
3568.628,94.793,95.8522,92.2672
3569.593,94.8584,95.8888,92.2675
3570.557,94.9099,95.917,92.2702
3571.521,94.9445,95.9351,92.274
3572.485,94.9639,95.9439,92.2775
3573.449,94.973,95.9464,92.2798
3574.414,94.9767,95.9456,92.2803
3575.378,94.9792,95.9441,92.2789
3576.342,94.9825,95.9432,92.2759
3577.306,94.9866,95.9432,92.2722
3578.271,94.9899,95.9428,92.2684
3579.235,94.9901,95.9408,92.2649
3580.199,94.9858,95.936,92.2617
3581.163,94.9768,95.9282,92.2583
3582.127,94.9645,95.9183,92.2538
3583.092,94.951,95.9077,92.2474
3584.056,94.9387,95.8983,92.2386
3585.02,94.9306,95.8918,92.2276
3585.984,94.9285,95.8896,92.2156
3586.949,94.9325,95.8913,92.2041
3587.913,94.9396,95.895,92.1947
3588.877,94.9446,95.8971,92.1883
3589.841,94.9424,95.8947,92.1846
3590.806,94.9309,95.8864,92.1828
3591.77,94.9113,95.873,92.1815
3592.734,94.8864,95.8564,92.1797
3593.698,94.8597,95.8386,92.1768
3594.663,94.8345,95.8218,92.1727
3595.627,94.8135,95.8076,92.168
3596.591,94.7988,95.7972,92.1632
3597.555,94.7917,95.7913,92.1591
3598.52,94.7924,95.79,92.1561
3599.484,94.7999,95.7925,92.1544
3600.448,94.8123,95.7977,92.1538
3601.412,94.8271,95.8039,92.1542
3602.376,94.8422,95.8096,92.1551
3603.341,94.8557,95.8139,92.1558
3604.305,94.8665,95.816,92.1558
3605.269,94.8738,95.8156,92.1545
3606.233,94.8771,95.8127,92.1516
3607.198,94.8757,95.8072,92.1468
3608.162,94.8685,95.7988,92.1407
3609.126,94.8544,95.7869,92.1339
3610.09,94.8324,95.771,92.1276
3611.054,94.8027,95.751,92.1222
3612.019,94.7672,95.7281,92.118
3612.983,94.7304,95.7047,92.1143
3613.947,94.6982,95.6843,92.1102
3614.911,94.6766,95.6705,92.1047
3615.876,94.6699,95.6658,92.0974
3616.84,94.6793,95.6709,92.089
3617.804,94.7016,95.6838,92.0806
3618.768,94.7301,95.7003,92.074
3619.733,94.7564,95.7153,92.0705
3620.697,94.7749,95.7252,92.0702
3621.661,94.785,95.7298,92.072
3622.625,94.7912,95.7313,92.0744
3623.59,94.799,95.7332,92.0753
3624.554,94.8117,95.7377,92.0731
3625.518,94.8286,95.7448,92.0666
3626.482,94.8467,95.7533,92.0556
3627.447,94.8638,95.7622,92.0416
3628.411,94.8798,95.7713,92.0273
3629.375,94.8951,95.7803,92.0163
3630.339,94.9069,95.7867,92.0108
3631.303,94.9101,95.7873,92.0113
3632.268,94.9022,95.7804,92.0164
3633.232,94.8856,95.7677,92.0237
3634.196,94.8657,95.7524,92.0313
3635.16,94.848,95.7379,92.0377
3636.125,94.8348,95.7259,92.0422
3637.089,94.8256,95.7162,92.0447
3638.053,94.818,95.7075,92.0456
3639.017,94.8092,95.6981,92.0454
3639.981,94.7974,95.6868,92.0446
3640.946,94.7828,95.6735,92.0433
3641.91,94.7663,95.6586,92.0409
3642.874,94.7487,95.6427,92.0363
3643.838,94.7289,95.6256,92.0281
3644.803,94.7047,95.6065,92.0147
3645.767,94.6752,95.5857,91.9953
3646.731,94.6457,95.5665,91.9705
3647.695,94.6287,95.5559,91.9436
3648.66,94.6376,95.5607,91.9199
3649.624,94.6748,95.5813,91.9044
3650.588,94.727,95.6093,91.899
3651.552,94.7751,95.634,91.9023
3652.517,94.8071,95.6489,91.9107
3653.481,94.822,95.6537,91.9207
3654.445,94.8249,95.6518,91.93
3655.409,94.822,95.6466,91.9374
3656.374,94.8167,95.6403,91.943
3657.338,94.8096,95.6332,91.9475
3658.302,94.7993,95.6246,91.9517
3659.266,94.7848,95.6139,91.9563
3660.23,94.7666,95.601,91.9613
3661.195,94.7466,95.5871,91.9662
3662.159,94.7277,95.5737,91.9701
3663.123,94.712,95.5618,91.9721
3664.087,94.6995,95.5515,91.9712
3665.052,94.688,95.5415,91.9668
3666.016,94.6743,95.5302,91.9586
3666.98,94.6557,95.5163,91.9467
3667.944,94.6318,95.4996,91.9318
3668.908,94.6049,95.4815,91.9147
3669.873,94.5784,95.4642,91.8966
3670.837,94.5557,95.4496,91.8785
3671.801,94.5384,95.4389,91.8611
3672.765,94.5277,95.4328,91.845
3673.73,94.5245,95.4322,91.8312
3674.694,94.5298,95.4375,91.8205
3675.658,94.5427,95.4475,91.814
3676.622,94.5587,95.4592,91.8125
3677.587,94.571,95.468,91.8158
3678.551,94.5735,95.4699,91.823
3679.515,94.5647,95.4639,91.8325
3680.479,94.5481,95.4521,91.8426
3681.444,94.5301,95.4384,91.8515
3682.408,94.5164,95.4264,91.8577
3683.372,94.5099,95.4184,91.8598
3684.336,94.5091,95.4142,91.8566
3685.301,94.5089,95.4114,91.8476
3686.265,94.5034,95.4073,91.8329
3687.229,94.4907,95.401,91.8144
3688.193,94.4748,95.3945,91.7951
3689.157,94.4635,95.3917,91.7792
3690.122,94.4621,95.3944,91.7701
3691.086,94.4686,95.4011,91.769
3692.05,94.4763,95.4076,91.7746
3693.014,94.4798,95.411,91.7842
3693.979,94.4777,95.4106,91.7949
3694.943,94.4722,95.4077,91.8046
3695.907,94.4664,95.4042,91.8115
3696.871,94.4622,95.4013,91.8148
3697.835,94.4601,95.3996,91.814
3698.8,94.4596,95.399,91.8096
3699.764,94.4595,95.399,91.8026
3700.728,94.4588,95.3989,91.7946
3701.692,94.4556,95.3971,91.7875
3702.657,94.4479,95.392,91.7823
3703.621,94.4342,95.3825,91.7792
3704.585,94.4147,95.3685,91.7773
3705.549,94.3912,95.351,91.7749
3706.514,94.366,95.332,91.7702
3707.478,94.3417,95.3133,91.7616
3708.442,94.3214,95.2975,91.749
3709.406,94.3099,95.2876,91.7339
3710.371,94.312,95.2861,91.7194
3711.335,94.3279,95.2927,91.7093
3712.299,94.3504,95.3029,91.706
3713.263,94.3676,95.3098,91.7094
3714.228,94.3704,95.3087,91.7171
3715.192,94.3572,95.2989,91.726
3716.156,94.3321,95.2834,91.7332
3717.12,94.3005,95.2655,91.737
3718.084,94.2667,95.2474,91.7362
3719.049,94.2323,95.2303,91.7309
3720.013,94.1986,95.2143,91.7218
3720.977,94.1676,95.2003,91.71
3721.941,94.1426,95.1896,91.6974
3722.906,94.127,95.1835,91.6857
3723.87,94.122,95.1824,91.6762
3724.834,94.1257,95.1848,91.6698
3725.798,94.1336,95.1881,91.6664
3726.762,94.1407,95.1892,91.6655
3727.727,94.1431,95.1861,91.6658
3728.691,94.1386,95.1778,91.6653
3729.655,94.126,95.1643,91.6623
3730.619,94.1036,95.1455,91.6547
3731.584,94.0707,95.1218,91.6413
3732.548,94.0293,95.0954,91.6229
3733.512,93.9877,95.0713,91.6022
3734.476,93.9574,95.0552,91.5845
3735.441,93.9461,95.0501,91.5745
3736.405,93.9527,95.0536,91.5744
3737.369,93.9717,95.062,91.5825
3738.333,94.0004,95.0738,91.595
3739.298,94.0405,95.0902,91.6077
3740.262,94.0929,95.1124,91.6175
3741.226,94.154,95.1392,91.6222
3742.19,94.2139,95.1657,91.6208
3743.155,94.26,95.1851,91.6134
3744.119,94.2814,95.1919,91.6015
3745.083,94.2746,95.184,91.5868
3746.047,94.2443,95.1639,91.5714
3747.011,94.2017,95.1379,91.5567
3747.976,94.1604,95.1134,91.5437
3748.94,94.1315,95.0966,91.5335
3749.904,94.12,95.0898,91.5273
3750.868,94.1218,95.0908,91.5262
3751.833,94.1262,95.0932,91.5304
3752.797,94.1218,95.0903,91.539
3753.761,94.103,95.0788,91.5501
3754.725,94.0728,95.0606,91.5617
3755.689,94.04,95.0409,91.572
3756.654,94.0142,95.0251,91.5801
3757.618,94.0013,95.0166,91.5858
3758.582,94.002,95.0157,91.5896
3759.546,94.0119,95.02,91.5927
3760.511,94.0247,95.0255,91.5958
3761.475,94.0343,95.0286,91.5992
3762.439,94.0379,95.0276,91.6024
3763.404,94.0362,95.0232,91.6046
3764.368,94.0323,95.0173,91.6045
3765.332,94.0295,95.0124,91.6016
3766.296,94.0306,95.0104,91.5957
3767.26,94.037,95.0124,91.5879
3768.225,94.0486,95.0182,91.5801
3769.189,94.063,95.0262,91.5741
3770.153,94.0765,95.0338,91.5712
3771.117,94.0852,95.0384,91.5715
3772.082,94.0874,95.039,91.5741
3773.046,94.0833,95.0355,91.5774
3774.01,94.0741,95.0288,91.5802
3774.974,94.0609,95.0196,91.5813
3775.938,94.0445,95.0088,91.5803
3776.903,94.0259,94.9969,91.5772
3777.867,94.0064,94.9847,91.5728
3778.831,93.9879,94.9731,91.5677
3779.795,93.9719,94.9631,91.5629
3780.76,93.9592,94.9548,91.559
3781.724,93.9495,94.9482,91.5561
3782.688,93.9425,94.9427,91.5541
3783.652,93.9379,94.9385,91.5528
3784.617,93.9364,94.9357,91.5518
3785.581,93.9387,94.9348,91.5509
3786.545,93.9452,94.936,91.5498
3787.509,93.9548,94.9389,91.5484
3788.474,93.9646,94.942,91.5467
3789.438,93.9711,94.9433,91.5446
3790.402,93.9703,94.9409,91.542
3791.366,93.9603,94.9336,91.5387
3792.331,93.9411,94.9213,91.5345
3793.295,93.9148,94.9052,91.5293
3794.259,93.8846,94.8869,91.5228
3795.223,93.8536,94.8682,91.5148
3796.188,93.8242,94.8503,91.5053
3797.152,93.7984,94.8344,91.4943
3798.116,93.7778,94.8214,91.4824
3799.08,93.7644,94.8124,91.4701
3800.044,93.7601,94.8087,91.4582
3801.009,93.7659,94.811,91.4473
3801.973,93.7816,94.8192,91.4379
3802.937,93.8056,94.8325,91.4306
3803.901,93.8344,94.8489,91.4256
3804.865,93.8634,94.8657,91.4234
3805.83,93.8875,94.8796,91.4241
3806.794,93.9025,94.8878,91.4274
3807.758,93.9068,94.8891,91.4327
3808.722,93.9019,94.8843,91.439
3809.687,93.8914,94.8751,91.4451
3810.651,93.8794,94.8642,91.4499
3811.615,93.8678,94.8529,91.4524
3812.579,93.8557,94.8412,91.4516
3813.544,93.8401,94.8277,91.4469
3814.508,93.8172,94.8112,91.438
3815.472,93.7854,94.7908,91.4252
3816.436,93.7467,94.7678,91.4092
3817.401,93.7065,94.7453,91.3915
3818.365,93.6722,94.7269,91.3741
3819.329,93.6492,94.7151,91.3592
3820.293,93.6387,94.7102,91.3484
3821.258,93.6368,94.7097,91.3428
3822.222,93.6373,94.7099,91.3422
3823.186,93.635,94.7079,91.3454
3824.15,93.6282,94.7026,91.3511
3825.115,93.6183,94.6952,91.3578
3826.079,93.6088,94.6875,91.3642
3827.043,93.6021,94.6811,91.3693
3828.007,93.5995,94.6767,91.3726
3828.971,93.6001,94.674,91.3739
3829.936,93.602,94.672,91.373
3830.9,93.6031,94.6695,91.3702
3831.864,93.6015,94.6654,91.3653
3832.828,93.5952,94.6589,91.3582
3833.792,93.5826,94.6491,91.3488
3834.757,93.5626,94.6356,91.3368
3835.721,93.536,94.6195,91.3229
3836.685,93.5072,94.6032,91.3078
3837.649,93.4833,94.5906,91.2935
3838.614,93.4712,94.5853,91.2821
3839.578,93.474,94.5885,91.2751
3840.542,93.4892,94.5982,91.2735
3841.506,93.5098,94.6103,91.2767
3842.471,93.5286,94.6205,91.2838
3843.435,93.5408,94.6262,91.2934
3844.399,93.5458,94.6269,91.3039
3845.363,93.5476,94.6249,91.3141
3846.328,93.5532,94.6241,91.3223
3847.292,93.5696,94.6284,91.3272
3848.256,93.6003,94.6403,91.3268
3849.22,93.6438,94.6595,91.3194
3850.185,93.6931,94.683,91.3035
3851.149,93.7401,94.7077,91.2792
3852.113,93.781,94.7319,91.2501
3853.077,93.8151,94.7549,91.2232
3854.042,93.8361,94.7713,91.2059
3855.006,93.8299,94.7711,91.2019
3855.97,93.7867,94.7478,91.209
3856.934,93.7124,94.7046,91.2221
3857.898,93.6249,94.6523,91.2364
3858.863,93.543,94.6022,91.2482
3859.827,93.4786,94.5617,91.2555
3860.791,93.435,94.5334,91.2576
3861.755,93.4097,94.5164,91.2548
3862.719,93.398,94.5079,91.2484
3863.684,93.3952,94.5053,91.24
3864.648,93.3981,94.5062,91.2311
3865.612,93.4041,94.5089,91.2226
3866.576,93.4111,94.512,91.2144
3867.541,93.4169,94.5145,91.2063
3868.505,93.4202,94.5158,91.198
3869.469,93.4207,94.5158,91.1902
3870.433,93.4191,94.5149,91.184
3871.398,93.4168,94.5132,91.1808
3872.362,93.4146,94.5112,91.1813
3873.326,93.4132,94.5088,91.1853
3874.29,93.4127,94.5062,91.1916
3875.255,93.4126,94.5032,91.1987
3876.219,93.4118,94.4997,91.205
3877.183,93.4083,94.4947,91.2091
3878.147,93.4009,94.488,91.2103
3879.112,93.3899,94.4798,91.2083
3880.076,93.3788,94.4723,91.2036
3881.04,93.3724,94.468,91.1969
3882.004,93.3756,94.4695,91.1894
3882.969,93.3897,94.4775,91.1823
3883.933,93.4118,94.49,91.1764
3884.897,93.4348,94.5028,91.1718
3885.861,93.4512,94.5115,91.1685
3886.825,93.4561,94.5133,91.1661
3887.79,93.4482,94.5075,91.1641
3888.754,93.4305,94.4958,91.1623
3889.718,93.4078,94.4812,91.1605
3890.682,93.3851,94.4665,91.1591
3891.646,93.3655,94.4536,91.1582
3892.611,93.3498,94.4427,91.1582
3893.575,93.3374,94.4334,91.159
3894.539,93.3272,94.425,91.16
3895.503,93.3189,94.4169,91.1602
3896.468,93.3117,94.4093,91.1585
3897.432,93.3048,94.402,91.1536
3898.396,93.2969,94.395,91.1447
3899.36,93.2875,94.3886,91.1315
3900.325,93.2786,94.3842,91.1154
3901.289,93.2746,94.3843,91.099
3902.253,93.2796,94.39,91.0855
3903.217,93.2938,94.4006,91.0773
3904.182,93.3133,94.413,91.0753
3905.146,93.3324,94.4238,91.0786
3906.11,93.3471,94.4308,91.0854
3907.074,93.3558,94.4336,91.0935
3908.039,93.3583,94.4325,91.1014
3909.003,93.3553,94.428,91.1081
3909.967,93.3477,94.4209,91.1129
3910.931,93.3367,94.4118,91.1155
3911.896,93.3238,94.4016,91.1156
3912.86,93.3102,94.3913,91.1131
3913.824,93.297,94.3816,91.1083
3914.788,93.2848,94.3732,91.1016
3915.752,93.2737,94.3658,91.0937
3916.717,93.2628,94.3593,91.0855
3917.681,93.2511,94.3524,91.0782
3918.645,93.2372,94.3443,91.0722
3919.609,93.2212,94.3346,91.0677
3920.573,93.2037,94.3238,91.0643
3921.538,93.1867,94.313,91.0616
3922.502,93.1716,94.3031,91.0592
3923.466,93.1593,94.2948,91.0569
3924.43,93.1496,94.2879,91.0549
3925.395,93.1412,94.2818,91.0531
3926.359,93.1333,94.2758,91.0518
3927.323,93.1257,94.27,91.0506
3928.287,93.1195,94.2649,91.0491
3929.252,93.1165,94.2618,91.047
3930.216,93.1184,94.2619,91.0441
3931.18,93.1262,94.2656,91.0406
3932.144,93.1387,94.2723,91.0371
3933.109,93.1531,94.2801,91.0345
3934.073,93.1658,94.2866,91.0331
3935.037,93.1737,94.2899,91.0331
3936.001,93.1753,94.2891,91.0338
3936.966,93.1711,94.2845,91.0344
3937.93,93.1624,94.2772,91.0341
3938.894,93.1505,94.2682,91.0323
3939.858,93.137,94.2585,91.0288
3940.823,93.1229,94.2488,91.0241
3941.787,93.1093,94.2398,91.0189
3942.751,93.097,94.2315,91.0138
3943.715,93.0863,94.2244,91.0091
3944.679,93.0774,94.2184,91.005
3945.644,93.0703,94.2138,91.0012
3946.608,93.0652,94.2106,90.9974
3947.572,93.0623,94.209,90.9936
3948.536,93.0617,94.2089,90.9898
3949.5,93.0635,94.2103,90.9865
3950.465,93.0674,94.2126,90.984
3951.429,93.0726,94.2153,90.9824
3952.393,93.078,94.2177,90.9816
3953.357,93.0825,94.2192,90.9812
3954.322,93.0849,94.2191,90.9807
3955.286,93.0844,94.2173,90.9795
3956.25,93.0812,94.2137,90.9776
3957.214,93.0759,94.2087,90.9749
3958.179,93.0698,94.2032,90.9716
3959.143,93.0646,94.198,90.9678
3960.107,93.0613,94.1939,90.9638
3961.071,93.0603,94.1914,90.9597
3962.036,93.0609,94.1901,90.9557
3963,93.0619,94.1894,90.9519
3963.964,93.0619,94.1884,90.9483
3964.928,93.0598,94.1865,90.9451
3965.893,93.0551,94.1831,90.9421
3966.857,93.0483,94.1783,90.9393
3967.821,93.04,94.1726,90.9363
3968.785,93.0311,94.1664,90.933
3969.75,93.0223,94.1602,90.9291
3970.714,93.0143,94.1543,90.9248
3971.678,93.0073,94.149,90.9202
3972.642,93.0018,94.1445,90.9158
3973.606,92.9981,94.141,90.9116
3974.571,92.9963,94.1385,90.908
3975.535,92.9962,94.1369,90.9047
3976.499,92.9973,94.136,90.9016
3977.463,92.9985,94.1353,90.8985
3978.427,92.999,94.1343,90.8951
3979.392,92.998,94.1326,90.8915
3980.356,92.9953,94.13,90.8879
3981.32,92.9913,94.1267,90.8843
3982.284,92.9866,94.1231,90.8806
3983.249,92.9817,94.1194,90.877
3984.213,92.977,94.1158,90.8732
3985.177,92.9721,94.1121,90.8691
3986.141,92.9666,94.1082,90.8648
3987.106,92.9601,94.1036,90.8602
3988.07,92.9526,94.0984,90.8557
3989.034,92.9445,94.0928,90.8514
3989.998,92.9368,94.0873,90.8474
3990.963,92.9302,94.0825,90.8437
3991.927,92.9254,94.0787,90.8403
3992.891,92.9223,94.0759,90.8369
3993.855,92.9204,94.0738,90.8337
3994.82,92.919,94.0719,90.8305
3995.784,92.9174,94.0697,90.8275
3996.748,92.9152,94.067,90.8246
3997.712,92.9125,94.0637,90.8219
3998.677,92.9093,94.0601,90.8192
3999.641,92.907,94.0569,90.8164
