freq,B,4-1,1-1,1-4,C
2625.608,92.6182,95.0711,88.5335,92.5529,95.706
2626.572,92.6132,95.0686,88.5322,92.5491,95.7051
2627.536,92.6084,95.0665,88.5308,92.5448,95.7034
2628.5,92.6039,95.0647,88.5295,92.5401,95.701
2629.465,92.5999,95.063,88.5281,92.535,95.6978
2630.429,92.5963,95.0615,88.5268,92.5297,95.6945
2631.393,92.5933,95.0603,88.5255,92.5246,95.6913
2632.357,92.5906,95.0593,88.5244,92.5198,95.6885
2633.322,92.5883,95.0584,88.5233,92.5152,95.6858
2634.286,92.586,95.0575,88.5221,92.5107,95.6832
2635.25,92.5835,95.0564,88.5209,92.5059,95.6802
2636.214,92.5807,95.0551,88.5195,92.5008,95.677
2637.179,92.5776,95.0536,88.5179,92.4953,95.6734
2638.143,92.5741,95.0519,88.5163,92.4896,95.6699
2639.107,92.5703,95.0503,88.5146,92.4839,95.6667
2640.071,92.5665,95.0486,88.513,92.4783,95.6639
2641.036,92.5627,95.0468,88.5114,92.4729,95.6613
2642,92.5589,95.0448,88.5098,92.4674,95.6587
2642.964,92.5551,95.0425,88.5081,92.4617,95.6557
2643.928,92.5511,95.0398,88.5062,92.4558,95.6521
2644.893,92.5469,95.0366,88.504,92.4497,95.6482
2645.857,92.5424,95.0331,88.5018,92.4435,95.644
2646.821,92.5376,95.0293,88.4993,92.4373,95.6399
2647.785,92.5327,95.0253,88.4968,92.4314,95.6359
2648.75,92.5275,95.021,88.4942,92.4257,95.632
2649.714,92.5223,95.0167,88.4915,92.42,95.628
2650.678,92.517,95.0123,88.4888,92.4142,95.6237
2651.642,92.5116,95.0079,88.486,92.4084,95.6192
2652.606,92.5062,95.0037,88.4834,92.4025,95.6146
2653.571,92.5008,94.9997,88.4808,92.3967,95.6103
2654.535,92.4954,94.9961,88.4785,92.391,95.6066
2655.499,92.49,94.9928,88.4764,92.3855,95.6035
2656.463,92.4847,94.9896,88.4745,92.38,95.6008
2657.427,92.4793,94.9865,88.4727,92.3744,95.5982
2658.392,92.474,94.9833,88.4708,92.3685,95.5953
2659.356,92.4688,94.98,88.4688,92.3623,95.592
2660.32,92.4637,94.9766,88.4668,92.3558,95.5884
2661.284,92.4587,94.9734,88.4646,92.3493,95.5846
2662.249,92.454,94.9702,88.4623,92.343,95.5809
2663.213,92.4497,94.9673,88.4599,92.3369,95.5773
2664.177,92.4456,94.9644,88.4574,92.3311,95.5737
2665.141,92.4417,94.9614,88.4548,92.3254,95.5698
2666.106,92.438,94.9582,88.4521,92.3196,95.5655
2667.07,92.4342,94.9548,88.4493,92.3139,95.5609
2668.034,92.4303,94.9512,88.4466,92.3083,95.5562
2668.998,92.4263,94.9475,88.444,92.3028,95.5518
2669.963,92.4222,94.9437,88.4416,92.2976,95.5481
2670.927,92.418,94.94,88.4394,92.2925,95.545
2671.891,92.4136,94.9362,88.4372,92.2874,95.5425
2672.855,92.409,94.9321,88.4348,92.282,95.5399
2673.82,92.4041,94.9278,88.4323,92.2761,95.5371
2674.784,92.3988,94.9232,88.4294,92.2696,95.5338
2675.748,92.3932,94.9183,88.4263,92.2628,95.53
2676.712,92.3875,94.9134,88.4232,92.2559,95.5262
2677.677,92.3818,94.9085,88.4201,92.2492,95.5224
2678.641,92.3762,94.904,88.4173,92.2428,95.5189
2679.605,92.3709,94.8995,88.4146,92.2368,95.5156
2680.569,92.3657,94.8952,88.4121,92.2308,95.5121
2681.533,92.3607,94.891,88.4097,92.2248,95.5082
2682.498,92.3557,94.8867,88.4072,92.2185,95.5038
2683.462,92.3506,94.8825,88.4046,92.2121,95.4989
2684.426,92.3454,94.8786,88.4021,92.2056,95.4939
2685.39,92.3404,94.875,88.3997,92.1992,95.489
2686.354,92.3355,94.8719,88.3975,92.1931,95.4845
2687.319,92.3308,94.8692,88.3955,92.1872,95.4803
2688.283,92.3264,94.8669,88.3938,92.1815,95.4763
2689.247,92.3222,94.8648,88.3921,92.1757,95.4723
2690.211,92.3182,94.8629,88.3905,92.17,95.4684
2691.176,92.3144,94.861,88.3888,92.1644,95.4646
2692.14,92.3107,94.8593,88.3871,92.1588,95.461
2693.104,92.3072,94.8576,88.3854,92.1536,95.4581
2694.068,92.3039,94.8561,88.3837,92.1487,95.4555
2695.033,92.3008,94.8546,88.3819,92.1438,95.4531
2695.997,92.2977,94.8529,88.3799,92.1388,95.4506
2696.961,92.2945,94.8511,88.3779,92.1336,95.4475
2697.925,92.2912,94.8491,88.3758,92.1279,95.4438
2698.89,92.2876,94.8469,88.3736,92.1219,95.4396
2699.854,92.2838,94.8447,88.3713,92.1158,95.4353
2700.818,92.2799,94.8426,88.3693,92.1097,95.4311
2701.782,92.2759,94.8407,88.3672,92.1038,95.4272
2702.747,92.2719,94.8388,88.3653,92.0978,95.4235
2703.711,92.2679,94.837,88.3633,92.0918,95.42
2704.675,92.2639,94.8352,88.3612,92.0854,95.4162
2705.639,92.2598,94.8331,88.359,92.0787,95.4121
2706.604,92.2556,94.831,88.3567,92.0717,95.4077
2707.568,92.2514,94.8287,88.3543,92.0648,95.4033
2708.532,92.2474,94.8265,88.352,92.058,95.399
2709.496,92.2435,94.8243,88.3497,92.0515,95.3949
2710.46,92.2398,94.8221,88.3474,92.0453,95.3909
2711.425,92.2362,94.8198,88.345,92.0391,95.3868
2712.389,92.2324,94.8171,88.3423,92.0327,95.3824
2713.353,92.2284,94.814,88.3394,92.0261,95.3775
2714.317,92.2239,94.8105,88.3363,92.0192,95.3724
2715.281,92.219,94.8067,88.3331,92.0122,95.3672
2716.246,92.2134,94.8025,88.3298,92.0052,95.3623
2717.21,92.2074,94.7981,88.3266,91.9984,95.3577
2718.174,92.201,94.7934,88.3236,91.9917,95.3533
2719.138,92.1942,94.7884,88.3205,91.9849,95.349
2720.103,92.1874,94.7831,88.3175,91.978,95.3446
2721.067,92.1808,94.7776,88.3145,91.971,95.34
2722.031,92.1747,94.7719,88.3115,91.9639,95.3355
2722.995,92.1693,94.7663,88.3086,91.957,95.3313
2723.96,92.165,94.7609,88.3058,91.9503,95.3276
2724.924,92.1618,94.756,88.3032,91.9439,95.3242
2725.888,92.1595,94.7514,88.3007,91.9376,95.321
2726.852,92.1578,94.7472,88.2982,91.9312,95.3176
2727.817,92.1562,94.7431,88.2956,91.9245,95.3137
2728.781,92.1542,94.739,88.2928,91.9174,95.3091
2729.745,92.1514,94.7348,88.2898,91.91,95.304
2730.709,92.1477,94.7304,88.2865,91.9025,95.2986
2731.674,92.1431,94.7259,88.283,91.8951,95.2934
2732.638,92.1379,94.7213,88.2795,91.888,95.2883
2733.602,92.1323,94.7166,88.276,91.881,95.2835
2734.566,92.1265,94.712,88.2725,91.8741,95.2786
2735.531,92.121,94.7076,88.2692,91.8672,95.2736
2736.495,92.1158,94.7034,88.2661,91.8603,95.2685
2737.459,92.1111,94.6997,88.2635,91.8534,95.2634
2738.423,92.107,94.6966,88.2613,91.8469,95.2586
2739.387,92.1035,94.6942,88.2597,91.8409,95.2544
2740.352,92.1005,94.6924,88.2585,91.8353,95.2507
2741.316,92.0978,94.6911,88.2574,91.8301,95.2473
2742.28,92.0951,94.6899,88.2564,91.825,95.2436
2743.244,92.0922,94.6886,88.2549,91.8195,95.2395
2744.208,92.0887,94.687,88.253,91.8135,95.2347
2745.173,92.0845,94.6849,88.2506,91.807,95.2294
2746.137,92.0798,94.6826,88.2479,91.8002,95.224
2747.101,92.0746,94.68,88.245,91.7932,95.2189
2748.065,92.0693,94.6774,88.2424,91.7864,95.2144
2749.03,92.0638,94.6746,88.24,91.7797,95.2105
2749.994,92.0581,94.6716,88.2379,91.7732,95.207
2750.958,92.0523,94.6683,88.236,91.7665,95.2037
2751.922,92.0462,94.6643,88.2341,91.7597,95.2002
2752.887,92.0398,94.6598,88.2321,91.7527,95.1966
2753.851,92.0332,94.6548,88.2299,91.7456,95.1927
2754.815,92.0268,94.6495,88.2276,91.7386,95.1887
2755.779,92.0208,94.6442,88.2252,91.7318,95.1845
2756.744,92.0156,94.6392,88.2228,91.7252,95.18
2757.708,92.0114,94.6347,88.2203,91.7186,95.175
2758.672,92.0081,94.6309,88.2179,91.7119,95.1694
2759.636,92.0056,94.6279,88.2156,91.705,95.1632
2760.601,92.0035,94.6257,88.2132,91.698,95.1567
2761.565,92.0017,94.624,88.2109,91.6911,95.1502
2762.529,91.9998,94.6229,88.2087,91.6843,95.1441
2763.493,91.9977,94.6221,88.2066,91.6776,95.1386
2764.458,91.9952,94.6211,88.2045,91.6711,95.1335
2765.422,91.9923,94.6197,88.2024,91.6646,95.1287
2766.386,91.9888,94.6177,88.2002,91.6579,95.1241
2767.35,91.9847,94.6149,88.1979,91.6511,95.1195
2768.314,91.9799,94.6114,88.1954,91.6442,95.1152
2769.279,91.9745,94.6073,88.1927,91.6375,95.1115
2770.243,91.9688,94.6027,88.1901,91.6313,95.1088
2771.207,91.963,94.598,88.1876,91.6258,95.1071
2772.171,91.9572,94.5933,88.1853,91.621,95.1065
2773.135,91.9516,94.5888,88.1832,91.6167,95.1065
2774.1,91.9463,94.5846,88.1813,91.6127,95.1067
2775.064,91.9415,94.5809,88.1796,91.6087,95.1068
2776.028,91.937,94.5777,88.1781,91.6047,95.1066
2776.992,91.933,94.575,88.1768,91.6005,95.106
2777.957,91.9293,94.5729,88.1757,91.5962,95.1049
2778.921,91.9258,94.5713,88.1746,91.5917,95.1033
2779.885,91.9225,94.5701,88.1735,91.5869,95.101
2780.849,91.919,94.5687,88.1722,91.5816,95.0981
2781.814,91.9152,94.5671,88.1705,91.5758,95.0943
2782.778,91.9108,94.565,88.1685,91.5694,95.0899
2783.742,91.9059,94.5623,88.1661,91.5626,95.0852
2784.706,91.9003,94.559,88.1634,91.5556,95.0805
2785.671,91.8942,94.5551,88.1607,91.5487,95.0762
2786.635,91.8877,94.5509,88.1579,91.5419,95.0723
2787.599,91.8812,94.5464,88.1552,91.5353,95.0687
2788.563,91.8746,94.5417,88.1524,91.5286,95.0652
2789.528,91.868,94.5367,88.1494,91.5218,95.0613
2790.492,91.8614,94.5315,88.1462,91.5146,95.0569
2791.456,91.8549,94.526,88.1425,91.5072,95.052
2792.42,91.8484,94.5202,88.1384,91.4995,95.0466
2793.385,91.842,94.514,88.1339,91.4916,95.0407
2794.349,91.8356,94.5075,88.1291,91.4835,95.0345
2795.313,91.8292,94.5006,88.1241,91.4752,95.0279
2796.277,91.8226,94.4934,88.1191,91.4666,95.0206
2797.241,91.8159,94.486,88.1142,91.4575,95.0129
2798.206,91.809,94.4785,88.1096,91.4482,95.0051
2799.17,91.8018,94.471,88.1053,91.4392,94.9979
2800.134,91.7943,94.4638,88.1017,91.4309,94.9922
2801.098,91.7869,94.4568,88.0986,91.424,94.9888
2802.063,91.7795,94.4502,88.0962,91.4188,94.988
2803.027,91.7722,94.444,88.0945,91.4152,94.9897
2803.991,91.7652,94.4379,88.0932,91.413,94.9934
2804.955,91.7584,94.4322,88.0922,91.4117,94.9983
2805.919,91.7517,94.4267,88.0912,91.4106,95.0034
2806.884,91.7452,94.4216,88.0902,91.4093,95.008
2807.848,91.7388,94.4169,88.0891,91.4076,95.0117
2808.812,91.7326,94.4128,88.0878,91.4052,95.0141
2809.776,91.7267,94.4093,88.0863,91.4022,95.0153
2810.741,91.7211,94.4061,88.0846,91.3983,95.0151
2811.705,91.7159,94.4033,88.0828,91.3938,95.0136
2812.669,91.7112,94.4006,88.0807,91.3884,95.0109
2813.633,91.7069,94.398,88.0786,91.3823,95.0072
2814.598,91.7033,94.3955,88.0765,91.3757,95.0027
2815.562,91.7003,94.3933,88.0744,91.3688,94.998
2816.526,91.6979,94.3913,88.0726,91.3619,94.9933
2817.49,91.696,94.3898,88.071,91.3552,94.9889
2818.455,91.6945,94.3885,88.0696,91.3487,94.9848
2819.419,91.6929,94.3874,88.0682,91.3422,94.9808
2820.383,91.6911,94.3862,88.0668,91.3357,94.9768
2821.347,91.6887,94.3845,88.0651,91.3288,94.9727
2822.312,91.6857,94.3824,88.0631,91.3217,94.9684
2823.276,91.6821,94.3795,88.0608,91.3144,94.9641
2824.24,91.678,94.376,88.0582,91.3071,94.9599
2825.204,91.6736,94.3718,88.0553,91.2999,94.9559
2826.168,91.6688,94.3669,88.0522,91.2929,94.9521
2827.133,91.6638,94.3613,88.0487,91.286,94.9482
2828.097,91.6584,94.3552,88.045,91.279,94.9442
2829.061,91.6527,94.3486,88.0409,91.2717,94.94
2830.025,91.6466,94.3418,88.0365,91.2641,94.9357
2830.99,91.6403,94.3348,88.032,91.2562,94.9313
2831.954,91.6341,94.328,88.0275,91.2482,94.9272
2832.918,91.6279,94.3214,88.023,91.2403,94.9233
2833.882,91.622,94.3151,88.0188,91.2325,94.9196
2834.846,91.6163,94.3088,88.0148,91.2248,94.9161
2835.811,91.6107,94.3027,88.0109,91.2171,94.9125
2836.775,91.605,94.2966,88.0073,91.2094,94.909
2837.739,91.5993,94.2904,88.0038,91.2019,94.9057
2838.703,91.5936,94.2843,88.0004,91.1946,94.9028
2839.668,91.5882,94.2785,87.9972,91.1879,94.9007
2840.632,91.5831,94.2728,87.9943,91.1817,94.8994
2841.596,91.5785,94.2673,87.9918,91.1762,94.8989
2842.56,91.5741,94.2619,87.9895,91.1713,94.8989
2843.525,91.5698,94.2564,87.9874,91.1666,94.8991
2844.489,91.5654,94.2506,87.9855,91.1619,94.8993
2845.453,91.5604,94.2442,87.9834,91.1569,94.8992
2846.417,91.5547,94.237,87.981,91.1515,94.8987
2847.382,91.5481,94.2288,87.978,91.1455,94.8977
2848.346,91.5403,94.2194,87.9742,91.1387,94.8959
2849.31,91.5311,94.2087,87.9693,91.1308,94.8932
2850.274,91.5204,94.1965,87.9631,91.1217,94.8891
2851.239,91.508,94.1828,87.9558,91.1113,94.8838
2852.203,91.494,94.1679,87.9474,91.0995,94.8773
2853.167,91.4787,94.1517,87.9381,91.0866,94.8698
2854.131,91.4624,94.1348,87.9284,91.0729,94.8621
2855.095,91.4456,94.1173,87.9185,91.0587,94.8543
2856.06,91.4289,94.0995,87.9085,91.0443,94.8469
2857.024,91.4123,94.0814,87.8985,91.0298,94.8398
2857.988,91.396,94.0628,87.8885,91.0152,94.8329
2858.952,91.3799,94.0437,87.8784,91.0003,94.8258
2859.917,91.364,94.0239,87.8679,90.9852,94.8186
2860.881,91.348,94.0035,87.8573,90.9698,94.8113
2861.845,91.3324,93.9824,87.8465,90.9542,94.8039
2862.809,91.3174,93.9611,87.8357,90.9388,94.7968
2863.774,91.3035,93.9398,87.8252,90.9238,94.79
2864.738,91.291,93.9192,87.8153,90.9096,94.7835
2865.702,91.2802,93.8995,87.806,90.8962,94.7772
2866.666,91.2711,93.8815,87.7977,90.8837,94.7709
2867.631,91.2637,93.8655,87.7906,90.8724,94.7648
2868.595,91.2576,93.852,87.7847,90.8623,94.7589
2869.559,91.2524,93.8413,87.7804,90.8535,94.7535
2870.523,91.2478,93.8334,87.7775,90.8459,94.7487
2871.488,91.2431,93.8278,87.7758,90.8393,94.7446
2872.452,91.2377,93.8243,87.7751,90.8334,94.741
2873.416,91.2313,93.8219,87.7749,90.8276,94.7377
2874.38,91.2234,93.82,87.7747,90.8215,94.7343
2875.344,91.214,93.8179,87.7742,90.8147,94.7307
2876.309,91.2035,93.8153,87.7731,90.8071,94.7268
2877.273,91.1925,93.8121,87.7715,90.7988,94.7229
2878.237,91.1819,93.8082,87.7694,90.79,94.7192
2879.201,91.1723,93.8038,87.7671,90.7811,94.7156
2880.166,91.1642,93.7989,87.7645,90.7721,94.7122
2881.13,91.1576,93.7935,87.7617,90.7633,94.7087
2882.094,91.1521,93.7876,87.7587,90.7545,94.7049
2883.058,91.1474,93.781,87.7554,90.7459,94.7007
2884.022,91.1428,93.7736,87.7518,90.7373,94.6963
2884.987,91.1379,93.7655,87.7478,90.729,94.6917
2885.951,91.1326,93.7567,87.7437,90.7209,94.6873
2886.915,91.1267,93.7474,87.7394,90.7131,94.6834
2887.879,91.1203,93.7376,87.7351,90.7056,94.68
2888.844,91.1137,93.7277,87.7309,90.6984,94.677
2889.808,91.107,93.7176,87.7269,90.6914,94.6744
2890.772,91.1005,93.7078,87.7229,90.6843,94.6721
2891.736,91.0946,93.6982,87.7192,90.6773,94.6699
2892.701,91.0894,93.6892,87.7156,90.6704,94.6679
2893.665,91.0851,93.6807,87.7123,90.6634,94.6661
2894.629,91.0817,93.6727,87.7091,90.6563,94.6645
2895.593,91.0787,93.6652,87.706,90.6489,94.6628
2896.558,91.0758,93.6578,87.7027,90.6411,94.6608
2897.522,91.0723,93.6504,87.6991,90.6328,94.6584
2898.486,91.0678,93.6427,87.6951,90.6242,94.6555
2899.45,91.062,93.6347,87.6906,90.6155,94.6524
2900.415,91.055,93.6262,87.6857,90.6071,94.6493
2901.379,91.0469,93.6174,87.6805,90.5996,94.6465
2902.343,91.0379,93.6079,87.675,90.593,94.6443
2903.307,91.028,93.5978,87.6692,90.5874,94.6426
2904.271,91.0173,93.5868,87.6633,90.5824,94.6412
2905.236,91.006,93.5748,87.6571,90.5777,94.64
2906.2,90.9943,93.5618,87.6509,90.5732,94.639
2907.164,90.9828,93.5483,87.6449,90.5688,94.6383
2908.128,90.972,93.5345,87.6393,90.5647,94.6382
2909.093,90.9625,93.5207,87.6344,90.5613,94.6387
2910.057,90.9548,93.5074,87.6303,90.5586,94.64
2911.021,90.9487,93.4947,87.627,90.5568,94.6419
2911.985,90.9439,93.4823,87.6243,90.5556,94.644
2912.949,90.9396,93.4701,87.6219,90.5544,94.6457
2913.914,90.9352,93.4577,87.6192,90.5527,94.6468
2914.878,90.9301,93.4448,87.6158,90.5501,94.6467
2915.842,90.924,93.4312,87.6114,90.5463,94.6453
2916.806,90.9169,93.4169,87.6058,90.5411,94.6427
2917.771,90.909,93.4017,87.5988,90.5348,94.6389
2918.735,90.9002,93.3854,87.5904,90.5273,94.6339
2919.699,90.8907,93.368,87.5807,90.5188,94.6277
2920.663,90.8803,93.3491,87.5697,90.5092,94.6205
2921.628,90.869,93.3287,87.5576,90.4986,94.6124
2922.592,90.8567,93.3067,87.5447,90.4872,94.6036
2923.556,90.8436,93.2832,87.5313,90.4752,94.5946
2924.52,90.8297,93.2582,87.5177,90.4629,94.5855
2925.485,90.8151,93.232,87.5044,90.4508,94.5768
2926.449,90.7995,93.205,87.4917,90.4391,94.5687
2927.413,90.7828,93.1775,87.4799,90.428,94.5612
2928.377,90.7649,93.1503,87.4692,90.4176,94.5544
2929.342,90.7462,93.1242,87.46,90.4081,94.5485
2930.306,90.7274,93.1001,87.4524,90.3995,94.5437
2931.27,90.7095,93.079,87.4469,90.392,94.5398
2932.234,90.6937,93.0616,87.4434,90.3857,94.5369
2933.198,90.6806,93.0485,87.4419,90.3803,94.5345
2934.163,90.6703,93.0398,87.4422,90.3757,94.5322
2935.127,90.6623,93.0353,87.4439,90.3716,94.5295
2936.091,90.6556,93.0343,87.4464,90.3674,94.526
2937.055,90.6493,93.0364,87.4494,90.3628,94.5217
2938.02,90.6427,93.0409,87.4525,90.3578,94.5166
2938.984,90.6356,93.0472,87.4556,90.3524,94.5112
2939.948,90.6282,93.0552,87.4588,90.3469,94.5058
2940.912,90.6208,93.0645,87.4621,90.3414,94.5006
2941.876,90.6137,93.0749,87.4656,90.3361,94.4957
2942.841,90.6071,93.0863,87.4694,90.3311,94.4908
2943.805,90.6009,93.0984,87.4732,90.326,94.4858
2944.769,90.5953,93.1113,87.477,90.3208,94.4806
2945.733,90.5901,93.1248,87.4806,90.3152,94.4752
2946.698,90.5855,93.1387,87.4839,90.3092,94.4698
2947.662,90.5812,93.1529,87.4867,90.3026,94.4646
2948.626,90.5766,93.1666,87.4886,90.2954,94.4596
2949.59,90.5708,93.1792,87.4894,90.2873,94.4547
2950.555,90.5625,93.1896,87.4886,90.2782,94.4499
2951.519,90.5506,93.1969,87.4858,90.2677,94.4449
2952.483,90.5345,93.2004,87.481,90.2559,94.4397
2953.447,90.514,93.1994,87.474,90.2427,94.4342
2954.412,90.4896,93.1938,87.4648,90.2282,94.4288
2955.376,90.4614,93.1831,87.4533,90.2125,94.4233
2956.34,90.4294,93.1671,87.4393,90.1955,94.4178
2957.304,90.3927,93.1454,87.4227,90.177,94.4121
2958.269,90.3498,93.117,87.4028,90.1566,94.4057
2959.233,90.299,93.0814,87.3794,90.1338,94.3986
2960.197,90.2385,93.0377,87.352,90.1082,94.3906
2961.161,90.1664,92.985,87.3202,90.0794,94.382
2962.125,90.0805,92.9222,87.2834,90.0472,94.373
2963.09,89.9774,92.8473,87.241,90.0112,94.3643
2964.054,89.8519,92.7581,87.1918,89.9708,94.3561
2965.018,89.6978,92.6517,87.1345,89.925,94.3487
2965.982,89.5092,92.5253,87.068,89.8733,94.342
2966.947,89.2831,92.377,86.9919,89.8154,94.3359
2967.911,89.0217,92.2067,86.9069,89.7518,94.3303
2968.875,88.7341,92.0161,86.8154,89.6847,94.3249
2969.839,88.4369,91.8097,86.7211,89.617,94.3198
2970.803,88.1514,91.5931,86.6291,89.5526,94.3147
2971.768,87.9008,91.3729,86.5445,89.4955,94.3098
2972.732,87.706,91.1555,86.4722,89.4492,94.3049
2973.696,87.5821,90.9468,86.4162,89.4163,94.2999
2974.66,87.5373,90.7516,86.3791,89.3982,94.2947
2975.625,87.5734,90.575,86.3624,89.3953,94.2893
2976.589,87.6872,90.4224,86.3666,89.4073,94.2839
2977.553,87.8727,90.2998,86.3913,89.4335,94.2786
2978.517,88.123,90.2139,86.4358,89.473,94.2733
2979.482,88.4294,90.1711,86.4984,89.5242,94.268
2980.446,88.7815,90.1757,86.5765,89.5849,94.2626
2981.41,89.1654,90.229,86.6665,89.6521,94.2567
2982.374,89.5632,90.3278,86.7636,89.7221,94.2501
2983.339,89.9545,90.4653,86.8623,89.7906,94.2427
2984.303,90.3187,90.6311,86.9573,89.854,94.2347
2985.267,90.6379,90.8136,87.0438,89.9094,94.2263
2986.231,90.9005,91.0019,87.1187,89.955,94.2177
2987.196,91.1023,91.1868,87.1805,89.9907,94.209
2988.16,91.2467,91.3623,87.2291,90.0173,94.2002
2989.124,91.3421,91.5256,87.2661,90.0363,94.1912
2990.088,91.3994,91.6762,87.2936,90.0494,94.182
2991.052,91.4291,91.8155,87.3138,90.0582,94.1728
2992.017,91.4398,91.9454,87.3291,90.064,94.164
2992.981,91.4375,92.0677,87.3412,90.0678,94.156
2993.945,91.4258,92.1843,87.3515,90.0704,94.1494
2994.909,91.4073,92.2965,87.3611,90.0725,94.1445
2995.874,91.3837,92.4058,87.3707,90.0744,94.1411
2996.838,91.3567,92.5137,87.3805,90.0764,94.139
2997.802,91.3274,92.6215,87.3907,90.0785,94.1378
2998.766,91.2971,92.7307,87.4013,90.0805,94.1369
2999.73,91.2667,92.8424,87.4123,90.0823,94.1359
3000.695,91.2373,92.9569,87.4242,90.084,94.1346
3001.659,91.2107,93.0743,87.4379,90.0861,94.1328
3002.623,91.1894,93.1935,87.4544,90.0892,94.1307
3003.587,91.1762,93.3127,87.475,90.0944,94.1281
3004.552,91.1736,93.4297,87.5007,90.1022,94.125
3005.516,91.1824,93.5415,87.5314,90.1129,94.1213
3006.48,91.2019,93.6454,87.5665,90.1261,94.1171
3007.444,91.229,93.739,87.6044,90.1409,94.1125
3008.409,91.2598,93.8202,87.6428,90.156,94.1075
3009.373,91.2899,93.8882,87.6793,90.1703,94.1024
3010.337,91.3158,93.9429,87.712,90.1826,94.0971
3011.301,91.3353,93.9854,87.7395,90.1923,94.0913
3012.266,91.3481,94.0173,87.7611,90.1989,94.0851
3013.23,91.3548,94.0405,87.7769,90.2025,94.078
3014.194,91.3563,94.0568,87.7874,90.2031,94.0699
3015.158,91.3538,94.0679,87.7934,90.2009,94.0608
3016.123,91.348,94.0749,87.7956,90.1959,94.0506
3017.087,91.3396,94.0786,87.7947,90.1881,94.0391
3018.051,91.3291,94.0794,87.7911,90.1778,94.0262
3019.015,91.3173,94.0778,87.7855,90.1653,94.0119
3019.979,91.305,94.0741,87.7782,90.151,93.9963
3020.944,91.2929,94.0686,87.7697,90.1357,93.9798
3021.908,91.2815,94.0617,87.7605,90.1203,93.9634
3022.872,91.2705,94.0538,87.7512,90.1058,93.9482
3023.836,91.2599,94.0453,87.742,90.0931,93.9356
3024.801,91.2492,94.0365,87.7334,90.0829,93.9267
3025.765,91.2382,94.0277,87.7255,90.0755,93.9219
3026.729,91.2273,94.0191,87.7184,90.0706,93.9211
3027.693,91.2167,94.0105,87.712,90.0676,93.9235
3028.657,91.2069,94.002,87.7062,90.0656,93.9277
3029.622,91.1977,93.9933,87.7006,90.0635,93.9323
3030.586,91.1891,93.9841,87.6949,90.0606,93.9362
3031.55,91.1804,93.9742,87.6889,90.0564,93.9384
3032.514,91.1714,93.9632,87.6823,90.0507,93.9386
3033.479,91.1618,93.9512,87.6752,90.0438,93.9367
3034.443,91.1519,93.9381,87.6675,90.0358,93.933
3035.407,91.1421,93.9243,87.6594,90.0271,93.9277
3036.371,91.1328,93.9099,87.6509,90.0179,93.921
3037.336,91.1239,93.8953,87.6421,90.008,93.9133
3038.3,91.1151,93.8808,87.633,89.9976,93.9047
3039.264,91.1059,93.8666,87.6236,89.9868,93.8954
3040.228,91.096,93.8532,87.6139,89.9755,93.8856
3041.193,91.0853,93.8407,87.6041,89.9642,93.8754
3042.157,91.0737,93.8294,87.5943,89.9528,93.8649
3043.121,91.0619,93.8192,87.5845,89.9416,93.8543
3044.085,91.0499,93.8099,87.5748,89.9303,93.8436
3045.05,91.0377,93.8009,87.5654,89.9188,93.8327
3046.014,91.025,93.7918,87.5559,89.9069,93.8218
3046.978,91.0111,93.782,87.5462,89.894,93.8104
3047.942,90.9953,93.7712,87.536,89.88,93.798
3048.906,90.9769,93.7591,87.5249,89.8644,93.7838
3049.871,90.9553,93.7455,87.5126,89.8466,93.7665
3050.835,90.93,93.7306,87.4986,89.8257,93.7447
3051.799,90.9006,93.7142,87.4827,89.8009,93.717
3052.763,90.8668,93.6966,87.4649,89.7716,93.6826
3053.728,90.8289,93.6776,87.4453,89.7375,93.6411
3054.692,90.7885,93.6578,87.4246,89.6993,93.5932
3055.656,90.7485,93.6377,87.4041,89.6585,93.5405
3056.62,90.713,93.6182,87.3849,89.6176,93.4856
3057.584,90.6867,93.6003,87.3687,89.5793,93.4315
3058.549,90.6739,93.5851,87.3569,89.5466,93.3819
3059.513,90.6771,93.5732,87.3502,89.5217,93.3404
3060.477,90.6962,93.5653,87.3491,89.5064,93.3102
3061.441,90.7284,93.561,87.3532,89.5011,93.2937
3062.406,90.7688,93.5603,87.3617,89.5057,93.2919
3063.37,90.8118,93.5629,87.3735,89.519,93.3048
3064.334,90.8518,93.5683,87.3875,89.5394,93.3305
3065.298,90.8851,93.5767,87.4027,89.5651,93.3662
3066.263,90.9098,93.588,87.4184,89.5939,93.4083
3067.227,90.9262,93.6023,87.434,89.6237,93.453
3068.191,90.9355,93.6193,87.4492,89.6527,93.4971
3069.155,90.9399,93.6384,87.4638,89.6794,93.5382
3070.12,90.941,93.6585,87.4774,89.7025,93.5747
3071.084,90.9402,93.6783,87.4898,89.7211,93.6056
3072.048,90.9384,93.6963,87.5005,89.7348,93.6302
3073.012,90.9359,93.7111,87.5092,89.743,93.6479
3073.977,90.9332,93.7214,87.5154,89.7458,93.6581
3074.941,90.9303,93.7267,87.519,89.7428,93.6602
3075.905,90.9273,93.7268,87.5198,89.7344,93.6539
3076.869,90.9241,93.7219,87.5178,89.7206,93.6393
3077.833,90.9204,93.7129,87.5132,89.7022,93.6172
3078.798,90.9159,93.7007,87.5062,89.6797,93.5883
3079.762,90.9107,93.6868,87.4974,89.6542,93.5538
3080.726,90.905,93.6725,87.4871,89.6263,93.5146
3081.69,90.899,93.659,87.476,89.5968,93.4715
